obpm_bpm,4_seas_past_obpm_playoffs,5_seas_past_obpm_playoffs,5_euc_clones_obpm,3_euc_clones_obpm,vorp_regseas,5_cos_clones_obpm,4_euc_clones_obpm,pie_adv,2_euc_clones_obpm,4_cos_clones_obpm,1_pear_clones_obpm,5_pear_clones_obpm,3_seas_past_obpm_playoffs,3_yr_rolling_avg_obpm_playoffs,4_pear_clones_obpm,3_cos_clones_obpm,pass%_drives,fg%_drives,1_euc_clones_obpm,1_seas_past_obpm_playoffs,2_yr_rolling_avg_obpm_playoffs,painttouch pts_shooting_eff,3_pear_clones_obpm,1_cos_clones_obpm,pts%_drives,+/-_trad,avg speed off_speed,3pa_trad,tov%_drives,pull upfg%_shooting_eff,ft%_drives,3pm_trad,fgm_trad,tov_trad,3p%_catch&shoot,mr_fg%_shootingzone,2_pear_clones_obpm,oreb_oreb,ftm_trad,2_cos_clones_obpm,poss_adv,fgm%ast_scoring,to ratio_adv,fga_trad,ftm_drives,3fgm%ast_scoring,ast/to_adv,fg%_pullup,pf%_drives,season,obpm_playoffs,2_yr_roll_obpm_bpm,2_yr_roll_pie_adv,2_yr_roll_vorp_regseas,3_yr_roll_obpm_bpm,3_yr_roll_pie_adv,3_yr_roll_vorp_regseas,4_yr_roll_obpm_bpm,4_yr_roll_pie_adv,4_yr_roll_vorp_regseas,5_yr_roll_obpm_bpm,5_yr_roll_pie_adv,5_yr_roll_vorp_regseas,player
-4.6,-2.6,-4.9,-4.14,-4.266666666666667,-0.7,6.200000000000001,-4.95,3.4,-3.1,6.050000000000001,6.1,6.200000000000001,0.7,0.2333333333333333,6.050000000000001,5.6000000000000005,43.8,41.7,-3.5,-1.8,0.0,0.5,5.6000000000000005,6.1,46.9,-6.2,4.19,4.1,9.4,33.3,83.3,1.4,2.3,1.4,32.2,25.0,6.25,1.1,0.7,6.25,2871,92.4,13.7,6.2,0.1,100.0,1.53,33.3,9.4,2021,-3.4,-2.0,5.65,0.55,-1.9666666666666668,5.733333333333333,0.5333333333333333,-1.85,6.275,0.65,-1.85,6.275,0.65,PJ Tucker
-0.8,0.7,-2.6,0.18,0.3333333333333333,1.3,3.8,-0.3,8.3,-0.5,5.0,6.3,6.319999999999999,1.8,-1.1333333333333333,5.949999999999999,4.366666666666667,43.2,54.1,-0.6,-3.4,-2.6,1.7,5.9,6.3,59.3,5.8,4.29,4.9,4.9,39.3,80.0,2.0,5.2,1.7,41.0,37.9,6.9,1.4,1.1,4.45,3970,88.4,9.8,10.8,0.1,98.8,2.26,39.3,6.2,2022,0.4,-3.5,4.55,-0.3,-2.8666666666666667,4.8999999999999995,0.13333333333333333,-2.625,5.15,0.225,-2.4,5.7,0.38,PJ Tucker
-3.2,1.8,0.7,-1.34,-2.6,-0.5,6.540000000000001,-1.775,3.2,-2.6,6.775,6.1,5.74,-1.8,-1.6,5.550000000000001,6.433333333333334,61.9,14.3,-1.8,0.4,-1.5,0.8,5.533333333333334,6.1,9.5,3.5,4.17,3.6,4.8,12.5,0.0,1.4,2.5,1.1,39.4,66.7,6.4,1.3,0.5,6.4,3851,87.5,13.0,5.8,0.0,98.2,1.36,12.5,0.0,2023,-1.1,-2.6999999999999997,5.85,0.30000000000000004,-2.6,5.8,0.23333333333333336,-2.35,5.75,0.42500000000000004,-2.2600000000000002,5.78,0.44000000000000006,PJ Tucker
-2.5,-2.5,-2.5,-3.5200000000000005,-7.2,-0.2,2.44,-5.125,7.1,-7.0,3.0,3.1,1.62,-2.5,-2.5,1.3,2.833333333333333,43.1,28.8,-7.1,-2.5,-2.5,0.7,2.833333333333333,1.3,32.5,-7.6,4.74,5.6,7.3,40.3,75.0,2.0,7.5,3.1,31.6,43.2,3.6,0.5,2.4,2.2,869,41.5,10.4,18.1,0.3,64.7,2.33,40.3,5.7,2020,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PJ Dozier
-1.4,-1.4,-1.4,-1.0,-1.8333333333333333,0.6,3.2,-1.425,8.6,-2.75,3.325,3.9,2.26,-1.4,-1.4,1.75,4.333333333333333,57.6,39.1,-2.3,-1.4,-1.4,0.2,2.2333333333333334,3.9,12.0,-2.7,4.94,6.9,7.9,34.3,62.5,2.4,3.8,2.6,38.9,55.0,3.2,0.6,1.5,5.0,2401,68.1,12.9,9.5,0.1,80.7,2.76,34.8,2.1,2015,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pablo Prigioni
-0.3,-0.3,-0.3,-0.3,-0.6,1.4,2.74,-1.0,10.2,0.2,3.125,-1.4,-0.3000000000000001,-0.3,-0.3,-1.6750000000000005,2.9333333333333336,30.0,51.3,-0.7,-0.3,-0.3,2.4,-0.2666666666666668,-1.4,54.2,8.8,5.03,3.8,8.7,26.7,90.0,0.8,7.4,1.9,21.9,30.8,1.8,1.0,1.6,1.8,3441,72.3,8.9,14.5,0.1,100.0,2.37,28.6,2.0,2018,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pascal Siakam
1.6,1.6,1.6,1.5799999999999998,1.4333333333333331,2.8,-2.9799999999999995,1.5499999999999998,12.4,2.05,-2.2,-9.2,-2.3,1.6,-0.6,-2.95,-2.1666666666666665,33.7,57.2,3.0,-0.6,-0.6,2.9,-3.2999999999999994,-9.2,70.6,11.1,4.77,4.0,6.7,38.1,81.6,1.5,9.7,2.9,38.1,43.8,-3.8,1.6,4.4,-3.1499999999999995,5364,56.6,10.5,17.6,1.2,97.5,1.61,38.1,8.9,2019,1.8,-0.3,10.2,1.4,-0.3,10.2,1.4,-0.3,10.2,1.4,-0.3,10.2,1.4,Pascal Siakam
1.3,3.2,3.2,1.7,0.5333333333333333,2.0,0.1599999999999999,1.7,12.9,1.15,0.7999999999999999,2.3,-0.4599999999999999,3.2,0.6000000000000001,0.7,0.3,36.5,44.2,1.1,1.8,0.6000000000000001,2.7,0.5666666666666665,0.0,56.5,8.9,4.52,8.1,5.6,32.5,78.3,2.9,11.2,3.3,36.1,31.4,1.15,1.1,5.4,-1.0,4483,48.6,9.3,24.6,1.5,66.4,1.4,32.5,9.6,2020,-2.1,0.65,11.3,2.0999999999999996,0.65,11.3,2.0999999999999996,0.65,11.3,2.0999999999999996,0.65,11.3,2.0999999999999996,Pascal Siakam
2.7,-0.6,3.5,0.78,0.6,3.6,-2.48,0.6,13.9,1.95,-2.35,-4.2,-0.7200000000000001,1.8,-0.3,-0.9000000000000001,-1.8,37.1,52.8,2.3,3.5,-0.15,3.2,-1.1333333333333335,-2.0,60.8,5.0,4.39,4.2,7.1,39.1,73.9,1.4,11.5,3.5,36.5,35.8,-1.4,1.9,5.5,-0.85,5177,37.4,9.5,23.3,1.8,94.7,1.99,39.1,8.2,2022,2.3,1.4500000000000002,12.65,2.4,0.8666666666666667,11.833333333333334,2.0666666666666664,0.8666666666666667,11.833333333333334,2.0666666666666664,0.8666666666666667,11.833333333333334,2.0666666666666664,Pascal Siakam
-1.7,-1.7,-1.7,-2.56,-1.1,0.1,6.659999999999999,-1.175,5.8,-1.8,7.375,8.5,6.08,-1.7,-1.7,6.125,7.266666666666667,34.9,44.7,-3.0,-1.7,-1.7,0.6,6.566666666666666,8.5,46.9,4.6,4.68,6.8,6.9,39.7,100.0,2.4,5.4,1.4,34.4,41.2,7.95,0.5,1.2,7.95,3073,80.0,7.9,12.7,0.1,93.2,2.12,41.5,3.4,2018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pat Connaughton
0.3,0.3,0.3,-0.5599999999999999,-1.0333333333333332,1.0,1.7,-0.7,9.4,-0.95,1.95,1.2,1.0399999999999998,0.3,-2.0,0.725,1.8333333333333333,51.7,46.9,-2.0,-2.0,-2.0,1.6,1.8333333333333333,1.2,42.2,4.3,4.64,7.3,7.5,45.2,84.2,2.4,5.9,1.2,32.8,60.0,2.25,1.1,1.1,1.1,2746,82.8,6.3,12.7,0.3,93.9,3.7,45.2,6.1,2019,0.3,-1.7,5.8,0.1,-1.7,5.8,0.1,-1.7,5.8,0.1,-1.7,5.8,0.1,Pat Connaughton
-0.9,1.1,1.1,0.6,1.6666666666666667,0.8,3.9,1.425,9.0,2.8,4.3,5.4,3.9,1.1,-0.85,3.875,4.4,57.5,50.0,0.3,0.3,-0.85,1.4,3.6666666666666665,5.4,35.4,2.9,4.68,6.0,6.3,25.0,70.0,2.0,4.9,1.9,32.2,10.0,4.35,1.0,1.1,4.35,2768,81.8,10.9,10.9,0.1,94.5,2.06,25.0,3.9,2020,-1.6,-0.7,7.6,0.55,-0.7,7.6,0.55,-0.7,7.6,0.55,-0.7,7.6,0.55,Pat Connaughton
-0.5,-0.0999999999999999,-0.0999999999999999,-3.14,-2.1666666666666665,0.8,2.18,-3.375,7.9,-1.6,2.325,1.0,0.62,-2.0,-1.1,1.125,1.9666666666666668,56.1,54.5,-1.6,-1.6,-0.65,1.2,1.9666666666666668,1.0,35.1,6.5,4.81,7.9,7.9,5.9,50.0,2.9,4.9,1.0,38.5,10.0,2.6,0.9,0.9,2.6,3431,89.9,6.4,11.3,0.1,97.0,2.45,5.9,3.5,2021,-0.1,-0.30000000000000004,9.2,0.9,-0.7666666666666666,8.066666666666668,0.6333333333333334,-0.7666666666666666,8.066666666666668,0.6333333333333334,-0.7666666666666666,8.066666666666668,0.6333333333333334,Pat Connaughton
0.8,-2.0,1.2000000000000002,0.0199999999999999,0.2666666666666666,1.4,0.2599999999999999,0.25,8.9,1.0,0.0749999999999999,4.2,1.3199999999999998,0.3,-0.4666666666666667,0.6749999999999999,0.5666666666666665,50.4,63.0,2.4,-0.1,-0.8500000000000001,1.0,0.5666666666666665,4.2,50.4,-0.7,4.62,10.3,8.9,42.9,75.0,4.1,6.3,1.0,39.8,41.7,2.15,0.7,1.3,2.15,3583,89.0,5.5,13.8,0.0,95.2,2.34,42.9,1.6,2022,1.0,-0.7000000000000001,8.450000000000001,0.8,-0.3666666666666667,8.766666666666667,0.8666666666666667,-0.7,8.025,0.675,-0.7,8.025,0.675,Pat Connaughton
-1.3,0.3,-2.0,-0.58,-0.6333333333333333,0.3,3.24,-0.425,7.5,-0.75,3.8,4.2,2.52,-1.6,-0.2333333333333334,2.2,3.8,51.7,51.2,1.0,1.0,0.45,0.9,2.4,4.2,43.2,4.3,4.65,10.3,3.4,50.0,57.1,3.5,5.3,1.1,33.2,60.0,0.8,0.8,0.9,2.9000000000000004,3121,90.3,6.0,13.5,0.1,98.2,2.33,50.0,5.9,2023,4.4,0.15000000000000002,8.400000000000002,1.1,-0.20000000000000004,8.600000000000001,1.0,-0.07500000000000001,8.8,1.0,-0.4,8.2,0.82,Pat Connaughton
-0.3,-0.3,-0.3,-1.38,-2.233333333333333,1.2,1.34,-1.6749999999999998,7.0,-3.9,0.55,0.3,0.02,-0.3,-0.3,0.55,1.6333333333333335,37.8,41.4,-1.3,-0.3,-0.3,0.8,1.6333333333333335,0.3,42.3,8.4,4.81,7.3,6.3,28.8,80.6,2.6,5.7,1.9,38.5,28.2,1.2,1.4,2.4,1.2,3500,55.3,8.9,13.7,0.5,95.7,2.29,29.2,5.4,2014,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Beverley
0.0,0.0,0.0,-0.38,-0.4333333333333333,1.1,0.78,-0.1,7.6,-0.6,0.35,0.3,1.5,0.0,-0.7,1.35,-0.3666666666666667,39.8,39.8,-0.7,0.0,-0.7,0.5,0.9666666666666665,0.3,35.3,3.2,4.96,7.4,6.1,39.4,74.2,3.0,6.2,2.2,41.8,46.4,3.2,1.1,1.4,-1.6,4176,58.5,9.4,14.2,0.3,83.9,2.63,39.7,3.5,2016,-4.1,-0.3,7.0,1.2,-0.3,7.0,1.2,-0.3,7.0,1.2,-0.3,7.0,1.2,Patrick Beverley
-0.2,0.0999999999999999,0.0999999999999999,-0.6599999999999999,-2.1,1.6,-0.86,-0.825,8.5,-2.4,-0.1999999999999999,1.4,-0.86,-0.7,-2.4,-0.1999999999999999,-1.1,42.3,44.2,-4.1,-4.1,-2.4,0.5,1.4,1.4,34.8,8.2,4.75,6.7,6.7,31.7,77.3,2.5,5.3,2.3,39.3,32.4,0.85,1.5,1.7,0.85,4321,55.7,10.4,12.6,0.5,83.6,2.81,31.7,4.2,2017,0.9,-0.15,7.3,1.15,-0.15,7.3,1.15,-0.15,7.3,1.15,-0.15,7.3,1.15,Patrick Beverley
-0.3,-0.25,-0.7,-0.96,-0.7333333333333334,1.5,0.4199999999999999,-0.9,7.9,0.4,1.4,1.4,-1.56,-4.1,-1.3,-2.575,0.6999999999999998,50.5,40.6,0.9,-0.25,-1.6,0.2,-1.3,1.4,36.7,3.3,4.69,6.2,5.6,37.5,80.5,2.5,4.3,1.9,41.0,27.3,-0.2,1.0,2.1,-0.2,4557,65.5,9.3,10.5,0.4,87.5,3.53,37.5,5.1,2019,0.9,-0.1,8.05,1.35,-0.16666666666666666,7.7,1.3,-0.16666666666666666,7.7,1.3,-0.16666666666666666,7.7,1.3,Patrick Beverley
-0.3,-4.1,-0.3,-2.2,-1.2999999999999998,1.4,0.4599999999999998,-2.725,8.8,0.1,1.225,3.5,1.88,0.9,-0.7666666666666666,3.0,-0.4000000000000001,41.0,47.5,0.9,0.9,0.9,0.2,3.2999999999999994,0.3,49.8,10.0,4.81,7.3,7.0,30.0,65.0,2.8,5.2,2.3,40.8,27.3,1.9,1.1,1.1,-2.35,2839,65.3,10.8,12.0,0.3,95.0,2.77,28.8,4.4,2020,-1.1,-0.25,8.2,1.55,-0.16666666666666666,8.0,1.4000000000000001,-0.2,7.75,1.35,-0.2,7.75,1.35,Patrick Beverley
-0.7,0.9,-4.1,-1.6599999999999997,-0.7333333333333334,0.6,3.28,-2.3,6.6,-0.75,3.15,-2.6,2.76,-0.7,0.2333333333333333,1.925,3.033333333333333,46.5,39.1,-1.1,-1.1,-0.1,0.3,1.3999999999999997,-2.6,40.2,8.7,4.42,8.3,7.9,33.3,87.5,3.3,5.5,2.0,41.4,25.0,1.4999999999999998,0.9,2.1,1.4999999999999998,1698,71.0,9.7,13.0,0.4,92.9,2.24,33.3,6.3,2021,-0.4,-0.3,8.350000000000001,1.45,-0.26666666666666666,8.4,1.5,-0.19999999999999998,8.2,1.4,-0.22000000000000003,7.959999999999999,1.3599999999999999,Patrick Beverley
0.6,0.52,0.9,0.2,0.3666666666666667,1.7,0.1599999999999999,0.325,9.4,1.1,-1.05,-3.6,-1.6,0.9,-0.2,-2.125,-1.5666666666666669,47.6,48.8,0.9,-0.4,-0.75,0.6,-1.5666666666666669,-3.6,51.2,3.6,4.39,7.8,4.3,27.2,78.2,2.7,5.7,2.4,38.5,37.5,-1.3,1.1,3.1,-1.3,3105,50.3,8.7,14.0,0.7,78.3,3.67,27.0,8.5,2022,-0.5,-0.5,7.7,1.0,-0.43333333333333335,7.766666666666668,1.1666666666666665,-0.375,7.949999999999999,1.2750000000000001,-0.3,7.88,1.24,Patrick Beverley
-2.4,-2.4,-2.4,-2.66,-1.7666666666666666,-0.1,4.8,-2.0,5.6,-3.0,4.925,-1.0,0.42,-2.4,-2.4,-0.1,6.5,36.8,35.0,-3.0,-2.4,-2.4,0.5,-0.2,6.1,36.8,-1.9,4.6,5.4,3.2,33.3,60.0,1.8,4.6,1.6,33.3,24.0,-0.2,0.4,1.3,6.0,2297,80.2,9.6,10.7,0.1,92.7,2.14,33.3,5.3,2017,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick McCaw
-4.8,-4.8,-4.8,-1.4600000000000002,-1.7000000000000002,-0.1,6.82,-1.1,4.9,-1.2000000000000002,7.225,3.5,2.96,-4.8,0.3,2.4,7.6,46.8,33.3,0.3,-4.8,0.3,0.1,3.3666666666666667,5.2,31.9,-7.1,4.36,3.3,4.3,11.1,75.0,1.1,3.1,2.0,36.0,25.0,4.8,0.3,1.5,6.15,841,65.4,14.7,7.5,0.1,100.0,1.71,11.1,4.3,2019,-2.8,-2.4,5.6,-0.1,-2.4,5.6,-0.1,-2.4,5.6,-0.1,-2.4,5.6,-0.1,Patrick McCaw
0.0,0.0,0.0,0.82,0.7333333333333333,1.0,2.66,0.7749999999999999,9.5,0.1499999999999999,3.35,2.9,3.24,0.0,0.0,2.475,4.4,20.8,41.4,-0.4,0.0,0.0,2.3,2.3666666666666667,2.9,54.7,5.6,4.33,5.0,7.5,40.5,83.3,1.8,7.5,2.2,35.9,41.7,3.45,1.8,1.7,3.45,3008,79.1,9.8,16.3,0.1,98.2,1.2,41.7,5.7,2014,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Patterson
2.3,2.3,2.3,0.5399999999999999,2.533333333333333,2.4,2.3,1.15,9.9,4.0,2.825,6.3,2.3,2.3,4.1,2.825,3.466666666666667,28.9,58.3,4.1,4.1,4.1,1.7,2.8000000000000003,6.3,63.3,5.9,4.22,6.6,4.7,47.9,100.0,2.5,5.6,1.3,37.1,45.2,3.75,1.6,1.5,3.75,4266,73.8,6.9,12.5,0.1,100.0,2.87,49.3,4.7,2015,4.5,0.0,9.5,1.0,0.0,9.5,1.0,0.0,9.5,1.0,0.0,9.5,1.0,Patrick Patterson
-0.1,2.2,2.2,-0.26,1.8666666666666665,1.0,3.64,-0.2250000000000001,7.8,0.75,4.325,6.3,2.54,2.2,4.3,3.125,5.033333333333333,24.5,49.5,4.5,4.5,4.3,0.9,3.2,6.3,64.8,10.2,4.16,7.4,6.3,43.1,90.0,2.7,5.2,1.6,36.2,35.1,6.1,1.0,0.7,6.1,3957,75.5,9.8,12.5,0.1,99.1,1.45,43.9,3.1,2016,0.4,1.15,9.7,1.7,1.15,9.7,1.7,1.15,9.7,1.7,1.15,9.7,1.7,Patrick Patterson
0.0,-0.05,-0.05,0.72,1.5,0.8,5.08,1.65,7.5,0.0,4.875,4.2,3.38,4.1,3.0,2.375,4.033333333333334,27.8,51.0,0.4,0.4,2.45,0.8,1.0666666666666669,4.2,62.0,10.8,4.36,7.9,6.5,30.4,72.7,2.9,4.8,1.2,36.8,39.5,2.9000000000000004,1.0,1.3,2.9000000000000004,3219,79.9,7.2,11.9,0.2,97.9,2.0,31.8,10.2,2017,-0.6,1.0999999999999999,8.85,1.7,0.7333333333333333,9.066666666666666,1.4666666666666668,0.7333333333333333,9.066666666666666,1.4666666666666668,0.7333333333333333,9.066666666666666,1.4666666666666668,Patrick Patterson
-1.2,4.1,-1.2,-1.72,-0.9333333333333332,0.6,7.38,-1.45,7.4,-1.4,7.375,7.7,5.28,4.5,1.4333333333333336,5.65,7.0,28.0,22.9,-2.4,-0.6,-0.0999999999999999,0.5,5.566666666666667,7.7,45.3,-2.9,4.33,6.7,6.7,27.3,90.0,2.6,4.2,1.3,37.4,38.9,7.550000000000001,0.4,1.6,7.550000000000001,2552,84.9,8.7,10.4,0.2,100.0,1.73,27.3,13.3,2018,-3.7,-0.05,7.65,0.9,0.7333333333333333,8.4,1.4000000000000001,0.5499999999999999,8.675,1.3,0.5499999999999999,8.675,1.3,Patrick Patterson
-0.9,-0.9,-0.9,0.2599999999999999,0.2333333333333331,0.0,2.9400000000000004,0.7249999999999999,7.8,1.1999999999999995,2.825,1.5,2.3200000000000003,-0.9,-0.9,3.2750000000000004,4.266666666666667,26.5,70.8,-2.7,-0.9,-0.9,0.9,4.266666666666667,1.5,98.0,-6.4,4.61,3.3,4.1,45.7,75.0,1.7,6.2,1.8,52.0,42.3,2.7,1.1,3.4,2.7,872,74.1,10.7,11.7,0.7,93.3,0.94,45.7,16.3,2022,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Williams
2.9,2.9,2.9,-1.44,-1.0666666666666669,2.3,0.76,-0.175,12.0,-0.65,0.45,1.1,0.7,2.9,2.9,-0.1999999999999999,0.2666666666666668,32.9,37.8,-0.1,2.9,2.9,0.6,0.2666666666666668,1.1,43.6,10.9,5.21,10.2,6.7,45.1,100.0,4.3,9.9,2.0,40.7,42.5,-1.4,0.5,2.3,2.35,3110,56.6,6.9,21.4,0.1,72.6,2.37,46.0,2.0,2014,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patty Mills
0.0,0.0,0.0,0.3199999999999999,0.7666666666666666,0.4,1.48,-0.2250000000000001,8.3,1.2,1.1,0.8,0.5399999999999998,0.0,1.7,1.1,1.7999999999999998,41.7,21.1,0.7,1.7,1.7,0.4,1.3666666666666665,4.3,22.3,9.5,5.28,11.1,3.9,37.4,75.0,3.8,7.8,2.1,35.9,43.3,-0.0999999999999999,0.5,2.0,2.3,1639,68.0,7.4,20.5,0.1,85.5,2.49,38.2,3.9,2015,5.8,2.9,12.0,2.3,2.9,12.0,2.3,2.9,12.0,2.3,2.9,12.0,2.3,Patty Mills
0.8,-2.1,-2.1,2.4,4.4,1.5,-0.28,2.775,9.7,3.7,-0.425,-3.5,0.0799999999999999,-2.1,3.75,-0.525,-0.2333333333333334,54.6,46.5,1.7,5.8,3.75,0.6,-1.4,0.3,22.2,11.2,5.31,9.5,5.8,37.2,100.0,3.6,7.7,2.2,41.1,40.0,-1.6,0.4,1.4,1.4,3381,63.1,8.1,18.1,0.0,84.6,2.97,38.0,1.0,2016,1.4,1.45,10.15,1.3499999999999999,1.45,10.15,1.3499999999999999,1.45,10.15,1.3499999999999999,1.45,10.15,1.3499999999999999,Patty Mills
1.4,0.3500000000000001,0.3500000000000001,0.96,0.6333333333333332,1.6,1.2600000000000002,1.1,10.0,1.5499999999999998,1.05,2.5,1.2600000000000002,1.7,2.966666666666667,1.05,-0.2333333333333334,53.5,45.7,1.4,1.4,3.6,0.3,-0.2333333333333334,2.5,21.2,11.3,5.32,9.8,5.8,39.5,83.3,4.1,7.5,2.8,42.0,39.1,1.4,0.4,1.8,1.4,3623,69.2,9.8,17.1,0.1,82.3,2.77,40.2,1.3,2017,-0.4,0.4,9.0,0.95,1.2333333333333334,10.0,1.3999999999999997,1.2333333333333334,10.0,1.3999999999999997,1.2333333333333334,10.0,1.3999999999999997,Patty Mills
-0.6,1.7,-1.1,1.0,0.3,0.5,1.92,-0.175,7.5,0.0,1.625,-1.2,1.92,5.8,2.266666666666666,1.775,0.5333333333333333,57.5,44.9,-0.4,-0.4,0.4999999999999999,0.3,1.3333333333333333,0.3,20.8,2.6,4.94,9.7,5.0,41.8,83.3,3.6,6.6,2.5,36.7,44.5,-0.4499999999999999,0.4,2.5,-0.4499999999999999,4260,63.2,10.0,16.0,0.1,76.0,2.16,42.5,0.8,2018,-0.7,1.1,9.85,1.55,0.7333333333333334,9.333333333333334,1.1666666666666667,1.275,10.0,1.45,1.275,10.0,1.45,Patty Mills
0.4,5.8,1.7,-0.08,0.0999999999999999,0.8,0.4,-0.275,8.1,0.4999999999999999,-0.125,-1.0,0.4,1.4,0.0999999999999999,-0.125,0.1666666666666666,62.0,53.6,-0.4,-0.7,-0.55,0.4,-0.5666666666666667,0.3,34.0,4.9,5.0,9.9,3.7,35.4,78.6,3.9,6.9,2.3,42.4,34.4,-1.0,0.3,2.2,-0.35,4091,60.3,8.9,16.2,0.1,75.5,2.63,35.5,2.3,2019,-2.7,0.39999999999999997,8.75,1.05,0.5333333333333333,9.066666666666666,1.2,0.4,8.875,1.0,0.9,9.5,1.26,Patty Mills
-0.3,-0.7,-0.4,-1.6800000000000002,-1.1666666666666667,0.2,-0.26,-1.3,6.6,-1.85,-1.1,0.3,-0.26,-2.7,-1.2666666666666668,-0.275,-1.4,60.5,38.3,-3.5,-0.8,-1.7000000000000002,0.2,-1.4,0.3,27.1,2.4,4.65,11.5,4.8,35.3,100.0,4.6,6.6,1.5,42.2,35.6,-0.7999999999999999,0.3,1.0,-0.7999999999999999,4933,83.3,6.8,16.1,0.1,92.5,2.51,34.7,1.9,2022,2.3,-0.09999999999999998,7.8,0.65,0.39999999999999997,8.533333333333333,0.9666666666666668,0.5,8.825,1.1,0.4,8.72,0.96,Patty Mills
2.9,2.9,2.9,1.7799999999999998,2.033333333333333,3.7,-0.6399999999999999,1.6,16.9,1.6,-0.0999999999999999,2.5,0.8400000000000001,2.9,2.9,1.375,0.6333333333333334,19.0,43.2,0.2,2.9,2.9,6.4,0.1333333333333334,0.7,72.1,3.6,4.1,0.5,6.1,36.1,89.6,0.2,10.7,3.0,50.0,45.0,1.6,2.8,5.5,1.6,5322,61.9,9.4,21.7,0.6,100.0,1.33,37.9,13.4,2015,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pau Gasol
2.6,2.6,2.6,1.52,0.5333333333333333,2.5,-1.3400000000000003,1.4249999999999998,14.3,2.25,-0.7750000000000001,-0.4,0.38,2.6,1.6,1.15,-0.1000000000000002,11.1,40.4,1.6,2.6,1.6,3.8,1.4666666666666668,-0.4,71.1,7.0,4.37,3.2,6.7,40.4,80.0,1.7,9.4,2.5,55.0,45.3,1.25,1.7,4.0,2.35,3236,72.9,8.8,18.7,0.3,100.0,1.85,42.2,11.1,2017,-0.2,2.9,16.9,3.7,2.9,16.9,3.7,2.9,16.9,3.7,2.9,16.9,3.7,Pau Gasol
1.5,1.2000000000000002,1.2000000000000002,0.6399999999999999,0.6666666666666666,2.5,-2.68,0.575,15.0,0.0499999999999999,-3.6,-4.7,-2.76,1.6,0.7000000000000001,-3.6,-3.6,25.8,47.5,0.5,-0.2,0.7000000000000001,3.7,-3.6,-4.7,63.7,1.7,4.36,3.3,4.0,34.1,88.5,1.2,7.8,2.9,36.1,38.1,-4.550000000000001,1.7,4.3,-4.550000000000001,3674,72.5,10.1,17.1,0.3,100.0,2.2,38.5,11.3,2018,1.1,2.75,15.6,3.1,2.75,15.6,3.1,2.75,15.6,3.1,2.75,15.6,3.1,Pau Gasol
2.7,2.7,2.7,3.58,3.1,5.0,-0.2399999999999999,3.625,15.7,3.0,-0.0499999999999999,-1.9,1.4200000000000002,2.7,2.7,1.675,0.7333333333333334,28.1,44.7,3.7,2.7,2.7,1.9,0.7333333333333334,0.5,58.6,6.6,4.54,8.9,7.2,36.8,85.7,3.2,10.2,4.0,42.6,39.9,-0.7,0.8,7.1,-0.7,5635,49.4,10.9,24.2,1.4,77.5,1.26,37.0,10.4,2014,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul George
3.7,3.7,3.7,3.3600000000000003,3.0,4.9,-2.78,3.075,15.1,3.5,-2.05,0.2,0.2599999999999999,3.7,3.3,0.1999999999999999,-0.9666666666666668,30.9,45.1,3.3,3.7,3.3,2.0,0.0666666666666666,-2.4,55.0,3.1,4.62,9.7,8.3,38.2,92.6,3.6,10.4,4.6,38.7,37.0,-0.85,1.0,7.8,-1.7,5811,45.5,11.7,24.9,1.4,71.0,1.24,39.1,10.4,2016,7.0,2.7,15.7,5.0,2.7,15.7,5.0,2.7,15.7,5.0,2.7,15.7,5.0,Paul George
3.0,4.0,4.0,3.3200000000000003,4.666666666666667,3.4,-1.56,4.0,13.6,5.15,-1.275,-0.4,-1.52,3.3,5.15,-1.4,-1.5666666666666669,31.6,49.5,3.3,7.0,5.15,1.1,-1.9333333333333336,-4.7,56.4,3.1,4.47,9.1,9.2,43.4,91.3,3.6,11.4,4.0,41.5,46.7,-0.55,0.8,6.2,-2.7,5435,51.3,11.2,24.8,1.1,81.5,1.14,44.1,8.5,2017,5.2,3.2,15.399999999999999,4.95,3.2,15.399999999999999,4.95,3.2,15.399999999999999,4.95,3.2,15.399999999999999,4.95,Paul George
