5_euc_clones_dbpm,5_cos_clones_dbpm,3_euc_clones_dbpm,2_pear_clones_dbpm,1_euc_clones_dbpm,4_cos_clones_dbpm,def_arch,4_euc_clones_dbpm,5_pear_clones_dbpm,opp ptspaint_def,3_cos_clones_dbpm,stl%_def,5_seas_past_dbpm_playoffs,avg drebdistance_reb,opp ptsoff tov_def,3_pear_clones_dbpm,2_euc_clones_dbpm,defws_def,4_seas_past_dbpm_playoffs,1_seas_past_dbpm_playoffs,contesteddreb_reb,2_cos_clones_dbpm,dreb_def,pf_misc,bpm_regseas,6_yr_rolling_avg_dbpm_playoffs,dbpm_bpm,pie_defadv,Unnamed: 0,def rtg_def,gp,%dreb_def,drebchances_reb,drebchance%_reb,4_yr_rolling_avg_dbpm_playoffs,stl_def,dfg%_imp,dist. miles def_speed,poss_defadv,blka_misc,2_seas_past_dbpm_playoffs,4_pear_clones_dbpm,3_yr_rolling_avg_dbpm_playoffs,dreb_reb,dreb%_def,5_yr_rolling_avg_dbpm_playoffs,blk_def,dfga_imp,contesteddreb%_reb,opp ptsfb_def,%blk_def,1_pear_clones_dbpm,1_cos_clones_dbpm,3_seas_past_dbpm_playoffs,min,dfgm_imp,adjusteddreb chance%_reb,opp pts2nd chance_def,2_yr_rolling_avg_dbpm_playoffs,vorp_regseas,player,season,dbpm_playoffs
0.9,0.7,0.8666666666666667,-0.6,0.5,0.7,5,1.075,-0.2199999999999999,40.2,1.0,21.3,-0.1,7.6,16.1,-0.1333333333333333,0.85,0.13,-0.1,-0.1,0.5,1.15,4.4,4.4,-1.0,-0.1,-0.1,7.5,36,105.5,81,12.8,4.2,61.2,-0.1,1.5,59.4,0.83,4344,0.3,-0.1,-0.1499999999999999,-0.1,2.6,8.6,-0.1,0.4,1.2,17.5,11.3,8.0,-1.2,-1.2,-0.1,26.0,0.7,69.5,12.8,-0.1,0.5,Allen Crabbe,2016,0.2
-0.4599999999999999,2.4199999999999995,-0.5666666666666667,2.45,-1.4,2.325,1,-0.475,2.44,44.3,2.8666666666666667,17.3,-0.6,7.3,16.3,2.066666666666667,-0.6,0.105,-0.6,0.2,0.7,2.65,4.4,3.7,-1.3,0.2,-0.6,7.4,37,109.7,79,13.4,5.4,52.4,0.2,1.2,72.9,0.92,4669,0.3,-0.6,2.35,0.2,2.8,9.1,0.2,0.4,1.2,23.3,13.5,9.2,1.8,1.8,-0.6,28.5,0.9,56.3,12.2,0.2,0.4,Allen Crabbe,2017,-1.7
-0.6599999999999999,1.2,-0.4666666666666667,1.9,-1.5,1.125,2,-0.75,1.2,40.6,1.8666666666666665,16.2,-0.9,3.9,17.3,0.8999999999999999,-1.1,0.105,-0.9,-0.9,1.6,1.9,9.0,6.6,0.1,-0.9,-0.9,13.1,38,106.3,58,29.5,6.9,54.5,-0.9,1.2,54.8,0.64,2444,1.8,-0.9,1.125,-0.9,3.8,18.7,-0.9,1.6,4.1,43.6,11.9,45.2,1.9,1.9,-0.9,21.3,2.3,59.4,13.3,-0.9,0.7,Amar'e Stoudemire,2015,-2.1
-0.22,0.3199999999999999,0.1,0.7,0.5,0.6249999999999999,6,-0.45,0.4,44.7,1.133333333333333,16.1,0.6,4.2,16.0,0.5666666666666667,0.55,0.162,0.6,-2.1,0.8,1.1,10.3,6.1,-0.6,-2.1,0.6,10.9,39,103.6,52,29.0,6.2,51.8,-2.1,1.2,54.1,0.46,1517,1.9,0.6,0.725,-2.1,3.2,20.6,-2.1,2.7,2.6,25.5,14.2,50.0,-0.5,0.3,0.6,14.7,1.4,56.9,11.3,-2.1,0.3,Amar'e Stoudemire,2016,1.9
0.78,-1.2,0.0333333333333333,0.1499999999999999,-0.8,-1.225,7,0.5,-0.26,45.3,-1.5,18.4,1.1,4.9,17.5,0.2666666666666666,-0.35,0.171,1.1,1.1,1.8,-0.55,7.8,6.3,0.7,1.1,1.1,10.0,40,103.4,76,23.3,9.1,47.9,1.1,1.3,58.0,0.93,4277,0.9,1.1,0.5249999999999999,1.1,4.3,15.3,1.1,2.1,4.6,41.5,11.8,43.6,-1.6,-1.6,1.1,28.7,2.7,53.1,13.8,1.1,1.5,Amir Johnson,2014,0.6
-0.28,0.92,0.1999999999999999,1.85,0.6,0.85,2,0.0249999999999999,1.6800000000000002,46.8,0.7999999999999999,15.4,-0.1,4.3,16.8,1.9666666666666668,0.7,0.1169999999999999,-0.1,0.6,1.9,2.0,7.6,5.8,-0.1,0.6,-0.1,9.3,41,105.8,75,22.3,8.5,47.1,0.6,1.1,57.8,0.86,3893,1.3,-0.1,1.8,0.6,4.0,14.6,0.6,1.5,4.4,47.8,13.8,31.1,1.9,1.8,-0.1,26.4,2.6,52.8,15.5,0.6,0.9,Amir Johnson,2015,-0.2
0.7,-1.4,0.4666666666666666,-1.95,0.6,-1.875,7,0.75,-1.4,42.9,-1.5333333333333332,15.1,0.3999999999999999,4.9,15.2,-1.5333333333333332,0.35,0.175,0.3999999999999999,-0.2,1.8,-1.95,8.8,5.8,1.2,0.1999999999999999,1.6,10.3,42,102.3,78,26.1,7.8,54.5,0.1999999999999999,1.4,54.5,0.77,3705,0.7,0.6,-1.875,0.1999999999999999,4.2,17.3,0.1999999999999999,2.2,4.0,42.1,10.2,47.2,-2.3,-2.3,0.3999999999999999,22.8,2.2,60.7,14.3,0.1999999999999999,1.4,Amir Johnson,2016,1.8
0.44,0.86,0.7333333333333333,1.2,1.8,0.4999999999999999,2,0.75,0.86,43.9,0.4999999999999999,19.4,1.55,4.5,14.0,0.5666666666666667,1.2,0.183,1.55,1.8,1.3,1.1,7.7,6.5,0.6,0.7333333333333334,1.3,9.1,43,104.6,80,22.2,6.5,48.2,0.7333333333333334,1.6,52.3,0.66,3231,0.9,-0.2,0.5,0.7333333333333334,3.1,15.0,0.7333333333333334,1.9,3.8,42.3,13.0,40.8,1.9,0.3,0.6,20.1,2.0,53.6,14.5,0.8,1.1,Amir Johnson,2017,-1.5
0.74,-0.2,0.1666666666666666,0.0999999999999999,0.6,-0.35,6,0.4999999999999999,-0.08,41.9,-0.3,19.7,2.2666666666666666,5.4,19.4,0.0999999999999999,0.6499999999999999,0.225,0.6,-1.5,1.1,0.0999999999999999,8.2,7.6,1.0,0.175,2.2,8.8,44,101.0,74,23.5,5.8,50.5,0.175,1.8,59.1,0.54,2513,1.1,1.8,0.175,0.0333333333333333,2.9,16.9,0.175,1.8,3.3,36.2,10.8,40.4,0.3,0.3,-0.2,15.8,1.9,57.3,10.8,0.15,0.9,Amir Johnson,2018,-0.6
1.04,-0.26,1.2666666666666666,-0.3,1.4,-0.275,2,1.175,-0.82,39.5,0.0333333333333333,19.8,0.6,4.1,17.0,0.0333333333333333,0.2999999999999999,0.207,0.6,0.6,0.7,-0.3,10.2,6.9,-2.9,0.6,0.6,8.0,45,100.0,53,30.1,3.7,64.6,0.6,1.6,66.3,0.31,1019,0.5,0.6,-0.5499999999999999,0.6,2.4,20.4,0.6,1.0,1.7,29.8,11.9,25.0,-0.3,-0.3,0.6,9.3,1.2,69.8,13.5,0.6,-0.1,Anderson Varejao,2016,1.9
0.82,-0.26,0.4333333333333333,0.1499999999999999,0.8,-0.675,7,1.275,0.3999999999999999,47.0,-0.7333333333333334,28.8,-0.1,4.8,18.3,-0.2666666666666668,0.25,0.136,-0.1,-0.1,1.5,-1.35,8.5,5.2,0.0,-0.1,-0.1,12.4,46,105.6,72,27.7,6.5,56.6,-0.1,2.4,60.6,0.68,3180,1.4,-0.1,-0.075,-0.1,3.7,17.6,-0.1,1.2,3.5,41.2,14.1,33.0,-1.6,-1.6,-0.1,22.1,2.1,64.1,13.8,-0.1,0.8,Andray Blatche,2014,-1.5
0.5800000000000001,1.24,0.3,1.35,0.1,1.3,7,0.675,1.02,46.5,1.6,29.3,0.3,3.4,14.6,1.2666666666666666,0.8,0.161,0.3,0.3,3.8,1.85,15.0,4.6,1.1,0.3,0.3,14.0,47,103.6,81,43.6,14.0,70.9,0.3,2.2,58.7,1.03,5336,1.3,0.3,0.925,0.3,9.9,30.9,0.3,2.1,6.0,38.2,10.7,54.9,2.3,2.3,0.3,32.9,3.5,76.0,10.8,0.3,2.0,Andre Drummond,2016,-3.0
-0.72,0.62,-0.3666666666666666,1.55,-3.0,1.05,9,-0.75,1.2200000000000002,50.3,0.8666666666666667,36.1,0.8,3.8,15.9,1.8,-0.6,0.147,0.8,0.8,3.2,0.3,14.9,5.0,2.1,-3.0,0.8,15.9,48,108.4,79,44.7,14.9,68.9,-3.0,2.5,56.6,1.1,5412,1.7,0.8,1.4500000000000002,-3.0,10.2,31.1,-3.0,2.5,6.2,31.5,12.6,55.4,2.0,0.3,-3.0,33.5,3.5,73.2,11.8,-3.0,2.7,Andre Drummond,2019,-1.0
-0.3,-1.3,-0.5,-0.5,-1.9,-1.35,3,0.075,0.3,49.1,-1.1,28.8,-3.0,4.1,18.1,-0.1999999999999999,-1.45,0.131,1.0,1.0,2.8,-0.5,15.2,5.9,-1.2,-2.0,0.5,13.9,49,111.4,46,47.2,11.8,72.8,-2.0,2.5,61.8,0.9,2540,2.7,-1.0,0.1,-2.0,8.6,33.6,-2.0,1.9,5.5,32.5,13.3,45.4,-0.2,-0.2,1.0,27.0,3.4,77.2,9.9,-2.0,0.3,Andre Drummond,2021,0.7
0.3599999999999999,-1.88,0.4333333333333333,-0.95,1.4,-2.1499999999999995,3,0.8999999999999999,-1.2999999999999998,47.0,-2.1,31.6,1.5,3.9,17.1,-1.3999999999999997,0.7999999999999999,0.149,1.5,0.7,2.1,-2.1,15.3,6.5,1.3,-1.1,1.4,14.0,50,109.8,73,46.0,8.6,72.2,-1.1,2.6,60.0,0.65,2957,1.6,1.5,-1.1249999999999998,-1.1,6.2,30.5,-1.1,2.3,3.8,33.5,14.7,40.5,0.0,-2.3,-1.0,19.7,2.3,76.2,14.3,-0.15,1.2,Andre Drummond,2022,1.7
1.28,-0.78,1.6666666666666667,-1.6,1.2,-0.9,8,1.55,-0.78,40.3,-0.4000000000000001,27.2,2.4,8.6,16.1,-0.4000000000000001,0.65,0.252,2.4,2.4,0.6,-1.6,5.8,2.5,2.3,2.4,2.4,9.9,51,97.4,63,16.3,6.8,57.1,2.4,2.3,67.7,1.1,4145,0.5,2.4,-0.9,2.4,3.9,11.2,2.4,0.4,2.0,14.6,12.9,8.8,-1.8,-1.8,2.4,32.4,1.4,63.0,13.4,2.4,2.2,Andre Iguodala,2014,1.5
1.6,-0.86,1.8,-0.95,0.2,-0.6749999999999999,4,1.7000000000000002,-1.16,41.9,-0.7999999999999999,20.9,1.4,9.1,14.9,-1.1666666666666667,0.85,0.2269999999999999,1.4,1.5,0.6,-0.95,5.0,2.3,0.9,1.5,1.4,9.0,52,98.0,77,14.7,4.9,59.5,1.5,2.1,70.4,0.91,4283,0.2,1.4,-1.0,1.5,2.9,9.4,1.5,0.6,1.4,20.2,13.3,10.3,-1.4,-0.5,1.4,26.9,1.0,62.3,14.6,1.5,1.5,Andre Iguodala,2015,2.8
1.48,-0.4599999999999999,2.0,-1.6,2.8,-0.625,8,1.55,-0.92,44.5,-1.1,22.2,0.3,8.4,16.8,-1.1,2.25,0.213,0.3,2.8,0.7,-0.35,5.8,2.8,1.1,2.15,1.3,8.9,53,99.6,65,17.1,5.4,62.2,2.15,2.0,70.1,0.88,3663,0.3,1.5,-0.625,2.15,3.3,11.0,2.15,0.5,1.6,19.4,14.0,9.0,-0.6,-0.6,0.3,26.6,1.2,67.0,13.8,2.15,1.4,Andre Iguodala,2016,1.8
1.52,-0.5799999999999998,1.6,-0.95,2.8,0.225,7,1.575,-0.08,44.0,0.0333333333333333,19.2,1.15,9.3,15.6,-1.0666666666666669,2.3,0.217,1.15,1.8,0.8,-0.95,6.0,2.3,2.5,2.033333333333333,1.7,10.2,54,101.7,76,18.0,6.1,56.3,2.033333333333333,1.8,66.4,0.89,4232,0.2,2.8,-0.6000000000000001,2.033333333333333,3.4,11.4,2.033333333333333,0.9,1.9,24.1,13.3,13.0,-0.5,-0.5,1.5,26.3,1.3,60.4,14.2,2.3,2.3,Andre Iguodala,2017,1.3
1.7399999999999998,-1.3199999999999998,1.7333333333333334,-3.05,3.2,-1.7,2,1.625,-1.54,45.6,-1.7666666666666666,20.8,0.5666666666666668,7.6,18.7,-1.7666666666666666,2.5,0.2189999999999999,1.5,1.3,0.6,-3.05,5.7,2.9,-0.3,1.85,0.8,8.1,55,101.3,64,16.4,6.0,53.1,1.85,1.6,68.2,0.86,3422,0.4,1.8,-1.7,1.9666666666666663,3.2,10.9,1.85,1.1,1.7,19.4,12.2,14.7,-3.8,-3.8,2.8,25.4,1.2,57.0,13.3,1.55,0.7,Andre Iguodala,2018,2.8
2.08,-1.64,1.4666666666666668,-2.2,1.3,-1.475,3,1.9,-1.64,43.2,-1.633333333333333,24.4,1.5,8.5,15.6,-1.633333333333333,1.55,0.196,2.8,2.8,0.7,-2.2,6.0,2.8,1.8,2.04,1.7,9.0,56,104.4,68,17.1,5.2,59.0,2.175,1.8,65.4,0.82,3398,0.1,1.3,-1.475,1.9666666666666668,3.0,11.7,2.04,1.5,1.9,24.5,13.0,21.3,-3.8,-3.8,1.8,23.2,1.2,65.2,12.3,2.05,1.5,Andre Iguodala,2019,2.0
1.6800000000000002,-0.5,1.9666666666666663,-0.6,1.2,-0.5,6,1.875,-1.02,37.3,-0.5,20.0,2.8,7.4,18.4,-1.0,1.2999999999999998,0.144,1.8,2.0,0.7,-0.6,6.8,3.9,-0.5,2.033333333333333,1.4,7.4,57,108.8,20,19.8,4.6,66.7,1.975,1.6,60.5,0.72,902,0.1,2.8,-0.825,2.033333333333333,3.1,13.2,2.14,2.3,2.2,22.4,10.2,36.2,0.0,-1.2,1.3,19.8,1.3,71.6,14.3,2.4,0.2,Andre Iguodala,2020,2.2
2.64,-1.8,2.6666666666666665,-3.25,3.2,-2.05,7,2.8,-1.8,41.7,-2.566666666666667,27.7,1.8,6.8,19.1,-2.566666666666667,3.0,0.182,1.3,2.2,0.7,-3.25,6.7,3.3,-0.4,2.15,1.8,7.2,58,108.1,63,20.2,5.3,59.0,2.075,2.1,69.2,0.74,2722,0.1,2.0,-2.05,2.333333333333333,3.1,13.4,2.0200000000000005,1.3,1.7,22.4,8.4,29.7,-3.8,-3.8,2.8,21.3,1.1,64.7,12.8,2.1,0.5,Andre Iguodala,2021,3.3
0.9,0.22,0.4333333333333333,-0.9,-1.7,0.325,6,0.625,-0.6,40.2,-0.1666666666666666,21.6,1.3,7.6,13.9,-0.1666666666666666,0.7999999999999999,0.33,2.8,3.3,0.8,0.4,6.3,2.7,2.7,2.233333333333334,3.7,10.3,59,97.0,30,17.4,4.0,67.3,2.575,2.2,54.7,0.65,1253,0.2,2.2,-0.625,2.5,2.7,11.7,2.3200000000000003,1.8,1.8,28.9,11.0,31.4,-1.3,-0.5,2.0,19.4,1.0,71.7,13.5,2.75,0.7,Andre Iguodala,2022,0.5
0.3199999999999999,0.38,0.5666666666666667,0.5,1.9,0.575,5,0.725,-0.02,41.8,0.1666666666666666,23.1,1.1,8.6,17.4,0.1666666666666666,0.75,0.204,1.1,1.1,0.3,0.5,5.3,3.9,0.8,1.1,1.1,11.8,60,101.0,57,15.5,3.7,53.2,1.1,1.8,71.1,0.5,1917,1.1,1.1,0.075,1.1,1.9,10.0,1.1,0.5,0.8,13.9,12.3,8.7,-0.7,-0.7,1.1,17.0,0.6,58.7,16.5,1.1,0.7,Andre Miller,2014,-1.3
2.24,-0.8600000000000001,2.0666666666666664,-1.0,1.7,-0.7250000000000001,8,2.0,-0.8600000000000001,45.0,-0.9,20.9,1.3,6.5,17.3,-0.9,0.95,0.187,1.3,1.3,0.6,-1.0,5.4,4.2,0.5,1.3,1.3,5.8,61,101.7,70,14.7,4.6,55.1,1.3,1.7,65.4,0.84,3158,0.6,1.3,-0.7250000000000001,1.3,2.5,10.2,1.3,1.3,1.9,24.4,12.0,18.6,-1.5,-1.5,1.3,22.2,1.3,59.5,14.3,1.3,1.0,Andre Roberson,2016,3.2
1.4600000000000002,-2.5,1.5,-4.0,3.2,-2.525,7,1.6,-2.78,45.8,-3.233333333333333,21.9,1.4,6.0,17.3,-3.233333333333333,1.85,0.179,1.4,3.2,0.9,-4.0,6.2,4.2,-1.0,3.2,1.4,5.9,62,104.7,79,17.3,7.2,54.0,3.2,1.9,61.1,1.11,4912,0.7,1.4,-3.375,3.2,3.9,12.4,3.2,1.6,3.6,24.3,10.6,30.7,-6.3,-1.7,1.4,30.1,2.2,58.3,12.0,3.2,0.6,Andre Roberson,2017,3.1
0.8599999999999998,-0.0599999999999999,1.9,-0.6,1.2,-0.1999999999999999,8,1.3249999999999995,-0.0399999999999999,47.4,-0.1333333333333333,24.8,0.8,6.6,18.7,-0.1333333333333333,1.5499999999999998,0.14,0.8,0.8,0.3,-0.6,5.4,3.9,-0.4,0.8,0.8,7.9,63,105.4,44,18.4,3.5,59.3,0.8,2.4,68.0,0.63,1674,1.0,0.8,-0.1999999999999999,0.8,2.1,11.6,0.8,1.1,1.7,16.9,13.7,31.7,-0.5,-0.5,0.8,19.0,1.2,65.0,12.7,0.8,0.4,Andrei Kirilenko,2014,3.3
1.5799999999999996,-2.34,1.9666666666666663,-1.2,2.7,-2.65,9,1.95,-2.3,35.0,-1.9333333333333331,13.3,3.3,3.9,14.6,-1.1,2.05,0.261,3.3,3.3,2.7,-1.2,12.4,5.8,2.4,3.3,3.3,11.3,64,95.7,67,33.8,10.5,57.0,3.3,1.2,45.2,0.73,3253,0.6,3.3,-1.6749999999999998,3.3,6.0,23.7,3.3,3.5,4.8,45.5,11.2,55.1,-2.9,-2.9,3.3,23.6,2.2,62.1,13.2,3.3,1.8,Andrew Bogut,2015,3.8
1.52,-1.64,1.9666666666666668,-1.9,3.8,-1.325,9,1.65,-1.22,40.7,-1.9333333333333331,14.5,3.2,3.9,16.1,-1.9333333333333331,1.95,0.239,3.2,3.8,2.0,-1.9,12.3,7.3,2.4,3.8,3.2,10.6,65,97.9,70,32.4,9.3,58.0,3.8,1.1,50.8,0.65,3021,0.2,3.2,-1.65,3.8,5.4,22.9,3.8,3.8,4.3,36.7,13.3,56.7,-1.5,-1.5,3.2,20.7,2.2,63.3,12.8,3.8,1.6,Andrew Bogut,2016,3.8
0.38,-0.5999999999999999,0.4333333333333333,-1.0499999999999998,-0.2,-0.6749999999999999,5,0.35,-0.5999999999999999,38.5,-0.6333333333333332,20.7,0.6,9.6,16.3,-0.6333333333333332,0.6,0.218,0.6,0.6,0.3,-1.0499999999999998,3.9,6.7,-3.4,0.6,0.6,5.3,66,102.9,72,11.8,4.1,50.9,0.6,1.8,65.6,0.61,2885,1.0,0.6,-0.6749999999999999,0.6,2.1,7.9,0.6,0.7,1.3,13.3,15.4,15.4,-1.4,-1.4,0.6,20.5,0.9,55.9,12.3,0.6,-0.5,Andrew Harrison,2017,0.4
-0.36,2.08,0.2666666666666666,1.1,-0.4,2.45,1,-0.225,1.02,45.8,2.6,17.3,-1.7,6.5,15.0,0.7666666666666667,0.4999999999999999,0.113,-1.7,-1.7,0.7,3.25,4.6,2.7,-2.4,-1.7,-1.7,7.6,67,108.9,82,14.0,6.4,52.9,-1.7,1.5,71.4,1.14,6052,1.0,-1.7,1.125,-1.7,3.4,9.4,-1.7,0.8,3.5,22.1,13.4,18.2,1.3,3.3,-1.7,36.3,2.5,57.7,13.1,-1.7,-0.3,Andrew Wiggins,2018,-1.0
1.08,-0.44,1.4,-0.1,1.4,-0.2,4,1.375,0.1199999999999999,44.5,-0.4666666666666667,18.1,0.1,6.7,16.4,-0.3333333333333333,1.45,0.211,-1.0,0.1,0.7,-0.8,5.0,3.3,0.4,-1.0,0.1,9.7,68,105.4,72,13.7,6.4,52.8,-1.0,1.6,64.3,1.08,4836,0.9,0.1,-0.2,-1.0,3.4,9.5,-1.0,1.1,3.0,22.0,12.5,22.5,-0.8,-0.8,0.1,31.9,1.9,57.1,12.7,-1.0,1.4,Andrew Wiggins,2022,0.3
-0.1999999999999999,0.4,0.1,0.25,0.5,0.6,0,-0.0749999999999999,-0.0199999999999999,47.4,-0.0333333333333333,24.2,-1.0,6.5,16.6,-0.4666666666666666,0.5,0.1639999999999999,1.4,0.3,0.5,0.25,4.9,4.2,-0.5,-0.35,-0.4,8.8,69,110.9,36,14.7,6.5,53.7,-0.35,1.8,69.6,1.12,2565,0.8,1.4,0.075,-0.35,3.5,10.1,-0.35,1.1,3.1,15.4,13.6,27.2,0.5,0.5,1.4,32.3,2.2,60.3,12.8,-0.35,0.5,Andrew Wiggins,2023,0.4
-0.82,2.16,-0.2666666666666666,1.9,-0.7,2.325,0,-0.525,2.04,46.4,2.1666666666666665,16.0,-1.9,7.9,15.5,1.5666666666666669,-0.0499999999999999,0.075,-1.9,-1.9,0.4,2.35,4.1,4.3,-4.5,-1.9,-1.9,5.5,70,113.4,70,12.0,3.6,62.3,-1.9,0.8,65.9,0.75,3106,1.2,-1.9,1.85,-1.9,2.2,8.0,-1.9,0.3,1.8,16.5,14.1,5.9,1.8,2.0,-1.9,20.7,1.2,67.6,14.8,-1.9,-0.9,Anfernee Simons,2020,0.8
-0.38,1.2,-0.3666666666666666,1.0,0.8,1.0,0,-0.4499999999999999,0.96,45.8,0.9333333333333332,13.5,-1.6,6.8,13.0,1.0666666666666669,-0.1999999999999999,0.088,-1.6,0.8,0.4,1.0,5.5,4.2,-1.0,0.8,-1.6,7.9,71,114.4,64,16.4,3.5,73.7,0.8,0.8,67.3,0.59,2284,0.7,-1.6,1.0,0.8,2.6,10.9,0.8,0.4,1.6,15.9,12.4,7.0,0.9,0.9,-1.6,17.3,1.1,77.8,15.8,0.8,0.3,Anfernee Simons,2021,-0.2
0.4800000000000001,-0.36,0.6,0.0,1.8,0.275,9,0.475,-0.98,49.6,0.0333333333333333,27.6,2.3,4.8,15.2,0.3333333333333333,1.25,0.151,2.3,2.3,3.0,0.0,11.0,3.0,8.9,2.3,2.3,19.2,72,103.8,68,31.8,10.7,71.6,2.3,2.1,58.0,1.09,4765,1.2,2.3,-0.5,2.3,7.7,21.5,2.3,4.2,5.1,39.0,13.8,55.7,-1.1,1.1,2.3,36.1,3.0,75.3,13.2,2.3,6.7,Anthony Davis,2015,1.3
2.3,0.3399999999999999,2.433333333333333,1.0,1.3,0.3,9,2.45,0.24,44.7,0.3999999999999999,24.3,1.4,4.8,15.7,0.4666666666666666,2.25,0.174,1.4,1.4,2.8,1.0,11.0,2.7,6.7,1.3,1.4,18.8,73,104.3,75,31.6,13.3,64.6,1.3,2.0,53.9,1.15,5838,0.8,1.4,0.175,1.3,8.6,21.3,1.3,3.3,5.8,32.3,14.0,53.5,1.6,1.6,1.3,36.4,3.1,68.1,13.6,1.3,5.9,Anthony Davis,2018,1.4
2.08,-0.98,1.9666666666666668,0.0,1.4,-0.625,9,2.175,0.14,44.9,0.2666666666666666,22.8,1.3,5.4,17.5,0.1666666666666666,1.35,0.173,1.7000000000000002,1.7000000000000002,2.2,0.4,9.5,3.4,8.0,1.35,2.6,17.9,74,106.4,62,27.9,10.7,65.6,1.35,2.0,51.8,1.11,4556,0.9,1.4,-0.0249999999999999,1.35,7.0,19.7,1.35,3.1,4.9,31.0,17.2,47.0,0.9,0.3,1.7000000000000002,34.4,2.5,70.2,11.3,1.35,5.4,Anthony Davis,2020,2.1
1.96,-0.92,1.4333333333333336,-1.65,0.4,-1.375,9,1.65,-0.92,48.6,-1.4666666666666668,25.6,2.3500000000000005,5.1,15.9,-1.4666666666666668,1.1,0.188,2.3500000000000005,2.1,1.5,-1.65,9.3,2.5,4.8,1.6000000000000003,2.2,15.3,75,107.4,36,27.2,9.3,66.9,1.6000000000000003,1.9,58.2,1.03,2399,1.0,2.3500000000000005,-1.375,1.6000000000000003,6.2,19.8,1.6000000000000003,2.5,5.4,24.6,13.2,42.4,-1.5,-1.5,1.4,32.3,3.2,72.5,10.7,1.75,2.0,Anthony Davis,2021,2.8
1.28,0.48,1.9666666666666668,-0.35,2.8,0.6,9,1.225,0.36,49.1,0.7000000000000001,20.8,1.4,4.3,15.7,0.3,1.65,0.183,1.6666666666666667,1.6666666666666667,4.0,0.9,12.5,3.6,6.3,1.9,1.7,18.6,76,109.5,56,35.7,14.2,63.8,1.9,1.5,57.5,1.05,4067,1.4,2.8,-0.0499999999999999,2.1,9.1,24.8,1.9,2.8,6.9,44.2,15.5,59.1,0.2,0.2,2.1,34.0,4.0,70.1,12.2,2.45,4.0,Anthony Davis,2023,3.0
-0.1,0.68,-0.1666666666666667,-0.0999999999999999,0.5,0.45,0,-0.175,0.8,46.3,-0.3999999999999999,23.2,-0.4,6.8,15.8,-0.3999999999999999,-0.3,0.135,-0.4,-0.4,0.6,-0.0999999999999999,5.4,3.2,1.2,-0.4,-0.4,11.1,77,110.6,72,17.0,6.5,63.0,-0.4,2.0,70.5,1.11,5189,0.9,-0.4,0.25,-0.4,4.1,11.3,-0.4,0.9,3.3,15.7,14.5,15.9,0.8,0.8,-0.4,34.3,2.3,70.6,13.8,-0.4,2.0,Anthony Edwards,2022,0.2
0.58,-0.8400000000000001,1.0,-1.5,0.2,-1.075,3,0.7,-1.12,49.8,-1.1,25.9,0.0,6.4,17.4,-1.5333333333333332,0.5,0.152,0.0,0.2,1.0,-0.65,6.8,3.1,1.0,0.2,0.0,12.5,78,111.9,78,21.0,8.5,63.4,0.2,2.1,70.7,1.2,6016,1.0,0.0,-1.15,0.2,5.4,13.9,0.2,1.0,2.9,18.9,13.9,17.2,-1.0,-0.3,0.0,36.1,2.1,68.8,13.6,0.2,2.1,Anthony Edwards,2023,3.2
0.6199999999999999,2.08,0.8999999999999999,1.4,2.3,2.075,1,0.575,2.08,48.0,1.6000000000000003,16.7,-1.0,9.3,18.4,1.6333333333333335,1.45,0.126,-1.0,-1.0,0.4,1.4,2.7,3.4,-1.1,-1.0,-1.0,5.7,79,105.6,68,8.0,2.5,58.4,-1.0,1.2,75.0,0.43,1905,0.4,-1.0,2.1,-1.0,1.5,5.4,-1.0,0.3,0.8,28.8,13.9,5.3,2.7,2.7,-1.0,13.6,0.6,60.5,14.2,-1.0,0.2,Anthony Morrow,2016,-0.2
-0.3199999999999999,0.2999999999999999,-0.0999999999999999,-0.65,0.5,-0.225,2,0.1,0.0999999999999999,45.9,-0.3666666666666667,3.0,-1.0,5.0,16.7,-0.5333333333333333,0.55,0.177,-1.0,-1.0,1.0,-0.65,8.8,7.7,-5.7,-1.0,-1.0,6.1,80,102.7,53,26.0,3.1,69.8,-1.0,0.2,59.7,0.3,1003,1.7,-1.0,0.0749999999999999,-1.0,2.1,18.6,-1.0,0.5,1.5,45.5,13.0,20.0,-1.3,0.0,-1.0,9.3,0.9,75.2,10.2,-1.0,-0.5,Aron Baynes,2014,-0.2
0.76,-0.36,0.6666666666666666,-0.2,-0.1,-0.475,6,0.3999999999999999,-0.28,41.8,-1.0666666666666669,10.2,0.7,4.5,15.2,-0.7333333333333334,0.6499999999999999,0.282,-0.2,0.7,1.3,-1.35,10.2,6.7,-2.9,-0.2,0.7,8.7,81,97.7,78,26.3,7.1,53.5,-0.2,0.7,63.2,0.61,2989,1.1,0.7,-0.225,-0.2,3.8,19.6,-0.2,1.7,3.5,33.9,9.9,37.2,0.5,-0.9,0.7,18.4,2.2,59.7,10.5,-0.2,-0.3,Aron Baynes,2018,0.6
